OBJECTID,OBJECTID__,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pcod,admin4Name,admin4Pcod,LocationName,Location_Pcode,location_type,LastUpdate,Latitude_y,Longitude_x
5683,6660,Syrian Arab Republic,SY,Aleppo,SY02,Jebel Saman,SY0200,Jebel Saman,SY020000,Al-Mallah,C6429,Al-Mallah,C6429,Community,19/12/2018,36.27347000000,37.12698600000
5684,6661,Syrian Arab Republic,SY,Aleppo,SY02,Jebel Saman,SY0200,Tall Ed-daman,SY020002,Hamidiyet Al-Shadad,C6430,Hamidiyet Al-Shadad,C6430,Community,19/12/2018,35.72743000000,37.14774000000
5685,6662,Syrian Arab Republic,SY,Aleppo,SY02,Menbij,SY0205,Menbij,SY020500,Om Adas Fars,C6431,Om Adas Fars,C6431,Community,19/12/2018,36.51365300000,38.12929600000
5686,6663,Syrian Arab Republic,SY,Aleppo,SY02,Menbij,SY0205,Menbij,SY020500,Qanat Shekh Tabbash,C6432,Qanat Shekh Tabbash,C6432,Community,19/12/2018,36.50309900000,37.91718000000
5687,6664,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Um Elkeber,C6433,Um Elkeber,C6433,Community,19/12/2018,36.51160400000,40.59593900000
5688,6665,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Tawk Al-Milh,C6434,Tawk Al-Milh,C6434,Community,19/12/2018,36.51069500000,40.67337800000
5689,6666,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Rad Shaqra,C6435,Rad Shaqra,C6435,Community,19/12/2018,36.47410200000,40.83951300000
5690,6667,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Makhrum,C6436,Makhrum,C6436,Community,19/12/2018,36.35382900000,40.62321500000
5691,6668,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Melbieh,C6437,Al-Melbieh,C6437,Community,19/12/2018,36.40658500000,40.79511400000
5692,6669,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Khamayl,C6438,Al-Khamayl,C6438,Community,19/12/2018,36.37018600000,40.76622800000
5693,6670,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Karameh,C6439,Al-Karameh,C6439,Community,19/12/2018,36.30856900000,40.72419600000
5694,6671,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Farhiyeh,C6440,Al-Farhiyeh,C6440,Community,19/12/2018,36.69105800000,40.63450100000
5695,6672,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Abiad,C6441,Abiad,C6441,Community,19/12/2018,36.35090800000,40.54909300000
5696,6673,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Dabaghiyeh,C6442,Dabaghiyeh (Al-Hasakeh),C6442,Community,19/12/2018,36.53576400000,40.58826200000
5697,6674,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Uwaynat Al Bazzun,C6443,Uwaynat Al Bazzun,C6443,Community,19/12/2018,36.36568600000,40.61971100000
5698,6675,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Tneinir,C6444,Tneinir,C6444,Community,19/12/2018,36.41855300000,40.81602400000
5699,6676,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Rujm Sirran,C6445,Rujm Sirran,C6445,Community,19/12/2018,36.45612100000,40.83562900000
5700,6677,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al Faydat,C6446,Al Faydat,C6446,Community,19/12/2018,36.42345100000,40.68443900000
5701,6678,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Ashrah,C6447,Al-Ashrah,C6447,Community,19/12/2018,36.54689800000,40.60177300000
5702,6679,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Tal Al-Barod,C6448,Tal Al-Barod,C6448,Community,19/12/2018,36.41660700000,40.66079700000
5703,6680,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Be'r Al-Hulo Al-Wardeyyeh,SY080004,Kaka Sa'eed,C6449,Kaka Sa'eed,C6449,Community,19/12/2018,36.63005700000,41.04129700000
5704,6681,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Be'r Al-Hulo Al-Wardeyyeh,SY080004,Twaim,C6450,Twaim,C6450,Community,19/12/2018,36.74324400000,41.11902500000
5705,6682,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Hole,SY080006,Ghazileh,C6451,Ghazileh (Hole),C6451,Community,19/12/2018,36.54890700000,41.30288000000
5706,6683,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Hole,SY080006,Abu Jern,C6452,Abu Jern,C6452,Community,19/12/2018,36.59134500000,41.24088500000
5707,6684,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Hole,SY080006,Tal Shayr,C6453,Tal Shayr,C6453,Community,19/12/2018,36.59260100000,41.22494400000
5708,6685,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Shadadah,SY080002,Azzawi,C6454,Azzawi,C6454,Community,19/12/2018,35.95185000000,40.82049100000
5709,6686,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Shadadah,SY080002,Um Hojairah,C6455,Um Hojairah (Shadadah),C6455,Community,19/12/2018,36.19594700000,41.07339600000
5710,6687,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Al-Huda,C6456,Al-Huda,C6456,Community,19/12/2018,36.60659600000,40.38397900000
5711,6688,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Kozliyeh,C6457,Kozliyeh,C6457,Community,19/12/2018,36.62487000000,40.22533100000
5712,6689,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Tal Ghoran,C6458,Tal Ghoran,C6458,Community,19/12/2018,36.59632200000,40.40831000000
5713,6690,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Tal Al-Laban,C6459,Tal Al-Laban,C6459,Community,19/12/2018,36.61437800000,40.19937100000
5714,6691,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Al-Rakbah,C6460,Al-Rakbah,C6460,Community,19/12/2018,36.62181500000,40.39948700000
5715,6692,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Tal Al-Jazireh,C6461,Tal Al-Jazireh,C6461,Community,19/12/2018,36.57876000000,40.45903600000
5716,6693,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Al-Aghebesh,C6462,Al-Aghebesh,C6462,Community,19/12/2018,36.64600300000,40.34423000000
5717,6694,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Maghloujah,C6463,Maghloujah,C6463,Community,19/12/2018,36.45099500000,40.43200500000
5718,6695,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Western Tal Mabtuh,C6464,Western Tal Mabtuh,C6464,Community,19/12/2018,36.47697400000,40.14202800000
5719,6696,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Husseinieh,C6465,Husseinieh,C6465,Community,19/12/2018,36.55148400000,40.39991500000
5720,6697,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Krefati,C6466,Krefati,C6466,Community,19/12/2018,36.90027600000,41.85471000000
5721,6698,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Quamishli,SY080200,Al-Jadideh,C6467,Al-Jadideh,C6467,Community,19/12/2018,36.91309100000,41.28012100000
5722,6699,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Tal Hmis,SY080201,Antakia,C6468,Antakia,C6468,Community,19/12/2018,36.53869200000,41.33712400000
5723,6700,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Tal Hmis,SY080201,Naem Al-Jallad,C6469,Naem Al-Jallad,C6469,Community,19/12/2018,36.77003500000,41.50106100000
5724,6701,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Tal Hmis,SY080201,Tall Al-Hawwa,C6470,Tall Al-Hawwa,C6470,Community,19/12/2018,36.59274400000,41.26233100000
5725,6702,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Tal Hmis,SY080201,Abu Qasaib,C6471,Abu Qasaib,C6471,Community,19/12/2018,36.87372000000,41.36527400000
5726,6703,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Tal Hmis,SY080201,Halkaneh,C6472,Halkaneh,C6472,Community,19/12/2018,36.78034500000,41.45525800000
5727,6704,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Tal Hmis,SY080201,Jazaa,C6473,Jazaa,C6473,Community,19/12/2018,36.68502300000,41.69300200000
5728,6705,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Tal Hmis,SY080201,Qadaah,C6474,Qadaah,C6474,Community,19/12/2018,36.59679400000,41.79820400000
5729,6706,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Al-Thamad,C6475,Al-Thamad,C6475,Community,19/12/2018,36.72619400000,39.98733200000
5730,6707,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Tal Al-Bougha,C6476,Tal Al-Bougha,C6476,Community,19/12/2018,36.69410600000,39.87773600000
5731,6708,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Raja'an,C6477,Raja'an,C6477,Community,19/12/2018,36.65936600000,39.61249300000
5732,6709,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Tal Arqam,C6478,Tal Arqam,C6478,Community,19/12/2018,36.80381400000,40.02221600000
5733,6710,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Al-Azizieh,C6479,Al-Azizieh,C6479,Community,19/12/2018,36.79107100000,39.97837500000
5734,6711,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Bahema,C6480,Bahema,C6480,Community,19/12/2018,36.67171300000,39.99974200000
5735,6712,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Alsayer,C6481,Alsayer,C6481,Community,19/12/2018,36.68073900000,40.00733700000
5736,6713,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Khirbet Ghazal,C6482,Khirbet Ghazal,C6482,Community,19/12/2018,36.74586400000,39.86786700000
5737,6714,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Ballujah,C6483,Ballujah,C6483,Community,19/12/2018,36.78095100000,39.90038200000
5738,6715,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Tal-Ameriyeh,C6484,Tal-Ameriyeh,C6484,Community,19/12/2018,36.64540000000,40.21366400000
5739,6716,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Dwerah,C6485,Dwerah,C6485,Community,19/12/2018,36.78753100000,40.06869500000
5740,6717,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Qashqa,C6486,Qashqa,C6486,Community,19/12/2018,36.63066300000,40.02491900000
5741,6718,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Khrbit Al-Banat,C6487,Khrbit Al-Banat,C6487,Community,19/12/2018,36.76452900000,39.87924100000
5742,6719,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Arbaine,C6488,Arbaine,C6488,Community,19/12/2018,36.63909100000,40.22704000000
5743,6720,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Al-Nofalieh,C6489,Al-Nofalieh (Ras Al Ain),C6489,Community,19/12/2018,36.63060700000,40.16449100000
5744,6721,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Al-Maqsumeh,C6490,Al-Maqsumeh,C6490,Community,19/12/2018,36.65080900000,40.05853400000
5745,6722,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Alia,C6491,Alia (Ras Al Ain),C6491,Community,19/12/2018,36.61080800000,40.10446700000
5746,6723,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Adwaniyeh,C6492,Adwaniyeh,C6492,Community,19/12/2018,36.70008400000,39.65307800000
5747,6724,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Abu Jalud,C6493,Abu Jalud,C6493,Community,19/12/2018,36.63072300000,39.70632200000
5748,6725,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Qleia'a,C6494,Qleia'a,C6494,Community,19/12/2018,36.76899400000,40.06490500000
5749,6726,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Haylah,C6495,Haylah,C6495,Community,19/12/2018,36.62027300000,39.99661900000
5750,6727,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Malha,C6496,Malha (Ras Al Ain),C6496,Community,19/12/2018,36.65372200000,39.98539000000
5751,6728,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Tal Zankat,C6497,Tal Zankat,C6497,Community,19/12/2018,36.73913300000,39.78186400000
5752,6729,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Tal-Khanzir,C6498,Tal-Khanzir,C6498,Community,19/12/2018,36.75094900000,39.83437800000
5753,6730,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Ar-Raqqa,SY1101,Ar-Raqqa,SY110100,Qadiriyeh,C6499,Qadiriyeh,C6499,Community,19/12/2018,36.34021600000,38.95318500000
5754,6731,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Ar-Raqqa,SY1101,Sabka,SY110101,Zur Shummar,C6500,Zur Shummar,C6500,Community,19/12/2018,35.77941500000,39.37221900000
5755,6732,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Ath-Thawrah,SY1103,Mansura,SY110301,Almajar,C6501,Almajar,C6501,Community,19/12/2018,35.81826500000,38.17833800000
5756,6733,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Ein Issa,SY110202,Mustriha,C6502,Mustriha,C6502,Community,19/12/2018,36.38567700000,38.68161700000
5757,6734,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Ein Issa,SY110202,Mabuja,C6503,Mabuja (Ein Issa),C6503,Community,19/12/2018,36.59143300000,38.72918900000
5758,6735,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Ein Issa,SY110202,Abu Serra,C6504,Abu Serra,C6504,Community,19/12/2018,36.48174200000,38.72089400000
5759,6736,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Ein Issa,SY110202,Nahit,C6505,Nahit,C6505,Community,19/12/2018,36.49341200000,38.73549200000
5760,6737,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Suluk,SY110201,Sukkarieh,C6506,Sukkarieh,C6506,Community,19/12/2018,36.57088200000,39.21272100000
5761,6738,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Suluk,SY110201,Alhoz,C6507,Alhoz,C6507,Community,19/12/2018,36.57376000000,39.17322200000
5762,6739,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Suluk,SY110201,Muheisen,C6508,Muheisen,C6508,Community,19/12/2018,36.64694800000,39.25625200000
5763,6740,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Suluk,SY110201,Ranin,C6509,Ranin,C6509,Community,19/12/2018,36.57616400000,39.09888300000
5764,6741,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Suluk,SY110201,Al-Raqbah,C6510,Al-Raqbah,C6510,Community,19/12/2018,36.65579300000,39.28106900000
5765,6742,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Suluk,SY110201,Al-Wastah,C6511,Al-Wastah,C6511,Community,19/12/2018,36.60523300000,39.24286700000
5766,6743,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Tell Abiad,SY110200,Aljern Alaswad,C6512,Aljern Alaswad,C6512,Community,19/12/2018,36.67968100000,38.71937200000
5767,6744,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Tell Abiad,SY110200,Eastern Dik,C6513,Eastern Dik,C6513,Community,19/12/2018,36.66997800000,39.08931800000
5768,6745,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Tell Abiad,SY110200,Ein Al-Arus,C6514,Ein Al-Arus,C6514,Community,19/12/2018,36.66926700000,38.93305400000
5769,6746,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Tell Abiad,SY110200,Kandal,C6515,Kandal,C6515,Community,19/12/2018,36.68404800000,38.80344700000
5770,6747,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Tell Abiad,SY110200,Khafiyeh,C6516,Khafiyeh (Tell Abiad),C6516,Community,19/12/2018,36.66781300000,38.79160600000
5771,6748,Syrian Arab Republic,SY,Ar-Raqqa,SY11,Tell Abiad,SY1102,Tell Abiad,SY110200,Qaysoum,C6517,Qaysoum,C6517,Community,19/12/2018,36.68763700000,38.97164100000
5772,6749,Syrian Arab Republic,SY,As-Sweida,SY13,As-Sweida,SY1300,Mazra'a,SY130001,Samma Al-Hneidat,C6518,Samma Al-Hneidat,C6518,Community,19/12/2018,32.76727000000,36.41694900000
5773,6750,Syrian Arab Republic,SY,As-Sweida,SY13,Shahba,SY1303,Ariqa,SY130302,Al-Shomarah,C6519,Al-Shomarah,C6519,Community,19/12/2018,32.98380800000,36.43072400000
5774,6751,Syrian Arab Republic,SY,As-Sweida,SY13,Shahba,SY1303,Little Sura,SY130303,Seerat Alyah,C6520,Seerat Alyah,C6520,Community,19/12/2018,33.04987700000,36.73694700000
5775,6752,Syrian Arab Republic,SY,Dar'a,SY12,As-Sanamayn,SY1202,As-Sanamayn,SY120200,Khirbet Al-Surayah,C6521,Khirbet Al-Surayah,C6521,Community,19/12/2018,32.95120500000,36.12803300000
5776,6753,Syrian Arab Republic,SY,Dar'a,SY12,Dar'a,SY1200,Mzeireb,SY120005,Kharab Shahem,C6522,Kharab Shahem,C6522,Community,19/12/2018,32.66904200000,36.02667600000
5777,6754,Syrian Arab Republic,SY,Dar'a,SY12,Dar'a,SY1200,Mzeireb,SY120005,Mzerea,C6523,Mzerea,C6523,Community,19/12/2018,32.77766700000,36.00205500000
5778,6755,Syrian Arab Republic,SY,Dar'a,SY12,Izra',SY1203,Izra',SY120300,Al-Shyahaa,C6524,Al-Shyahaa,C6524,Community,19/12/2018,32.98292000000,36.40531900000
5779,6756,Syrian Arab Republic,SY,Dar'a,SY12,Izra',SY1203,Izra',SY120300,Al-Khawabi,C6525,Al-Khawabi,C6525,Community,19/12/2018,32.89972900000,36.33261100000
5780,6757,Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Hajin,SY090201,Bahra,C6526,Bahra (Hajin),C6526,Community,19/12/2018,34.72966500000,40.78830000000
5781,6758,Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Elhisan,C6527,Elhisan,C6527,Community,19/12/2018,35.40138800000,40.11767600000
5782,6759,Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Hwaijet Qate',C6528,Hwaijet Qate',C6528,Community,19/12/2018,35.35339800000,40.13877800000
5783,6760,Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Al-Shola,C6529,Al-Shola,C6529,Community,19/12/2018,35.18711300000,39.84613100000
5784,6761,Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Hwaijet Saker,C6531,Hwaijet Saker,C6531,Community,19/12/2018,35.32046900000,40.17384500000
5785,6762,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,As-Saan,SY050302,Mustariha,C6532,Mustariha (As-Saan),C6532,Community,19/12/2018,35.37209100000,37.41837100000
5786,6763,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,As-Saan,SY050302,Mreijeb,C6533,Mreijeb,C6533,Community,19/12/2018,35.44277800000,37.51992200000
5787,6764,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,As-Saan,SY050302,Um Sahreej,C6534,Um Sahreej,C6534,Community,19/12/2018,35.32086600000,37.34253000000
5788,6765,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,As-Saan,SY050302,Shkteer,C6535,Shkteer,C6535,Community,19/12/2018,35.36299200000,37.39486900000
5789,6766,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,As-Saan,SY050302,Totah,C6536,Totah,C6536,Community,19/12/2018,35.27395300000,37.28114100000
5790,6767,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,Oqeirbat,SY050304,Jeb Raiyan,C6537,Jeb Raiyan,C6537,Community,19/12/2018,34.97956200000,37.50422600000
5791,6768,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,Saboura,SY050303,Raie,C6538,Raie,C6538,Community,19/12/2018,35.19792200000,37.25664900000
5792,6769,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,Saboura,SY050303,Abyan,C6539,Abyan,C6539,Community,19/12/2018,35.28046000000,37.23241200000
5793,6770,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,Saboura,SY050303,Abu Mro,C6540,Abu Mro,C6540,Community,19/12/2018,35.29219200000,37.20754500000
5794,6771,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,Saboura,SY050303,Madabe,C6541,Madabe (Saboura),C6541,Community,19/12/2018,35.29791100000,37.22960000000
5795,6772,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,Saboura,SY050303,Alwasita,C6542,Alwasita,C6542,Community,19/12/2018,35.30291200000,37.18325700000
5796,6773,Syrian Arab Republic,SY,Hama,SY05,As-Salamiyeh,SY0503,Saboura,SY050303,Qelib Al-Thawr,C6543,Qelib Al-Thawr,C6543,Community,19/12/2018,35.09496000000,37.30264000000
5797,6774,Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Madiq Castle,SY050204,Tanjarah,C6544,Tanjarah,C6544,Community,19/12/2018,35.58692600000,36.35667600000
5798,6775,Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Alqahera,C6545,Alqahera,C6545,Community,19/12/2018,35.61312200000,36.36254000000
5799,6776,Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Al-Mashiak,C6546,Al-Mashiak,C6546,Community,19/12/2018,35.71275400000,36.33232400000
5800,6777,Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Hakora,C6547,Hakora,C6547,Community,19/12/2018,35.60865900000,36.32443000000
5801,6778,Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Al-Hamidiah,C6548,Al-Hamidiah,C6548,Community,19/12/2018,35.65473400000,36.38849100000
5802,6779,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Hnyeh,C6549,Hnyeh,C6549,Community,19/12/2018,35.52777400000,37.27418200000
5803,6780,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Masaada,C6550,Masaada (Hamra),C6550,Community,19/12/2018,35.51493700000,37.20493600000
5804,6781,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Shllo,C6551,Shllo,C6551,Community,19/12/2018,35.30969100000,37.21423200000
5805,6782,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Akla,C6552,Akla,C6552,Community,19/12/2018,35.46848700000,37.15695800000
5806,6783,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Southern Jadoiyeh,C6553,Southern Jadoiyeh,C6553,Community,19/12/2018,35.53877100000,37.22897600000
5807,6784,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Abu Kahef,C6554,Abu Kahef,C6554,Community,19/12/2018,35.33310400000,37.32079700000
5808,6785,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Maasran,C6555,Maasran,C6555,Community,19/12/2018,35.31284600000,37.24680000000
5809,6786,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Hloujeh,C6556,Hloujeh,C6556,Community,19/12/2018,35.46164000000,37.22452500000
5810,6787,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Masloukha,C6557,Masloukha,C6557,Community,19/12/2018,35.54039000000,37.31587700000
5811,6788,Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Qbebat,C6558,Qbebat,C6558,Community,19/12/2018,35.38130600000,37.29702800000
